,train_acc,train_loss,train_make_acc,train_time,train_type_acc,val_acc,val_loss,val_make_acc,val_time,val_type_acc
11,0.9917892235166886,0.05496319983264103,0.9887255002908847,141.16050672531128,0.9888480498510248,0.9064792936201965,0.4320179422966489,0.9523691083198608,43.3667471408844,0.9593334162417609
12,0.9916666743948179,0.054456024302292946,0.9877451090689968,140.95133137702942,0.9873774619225193,0.9128217883347842,0.38123378678570247,0.9573436139783609,43.38905167579651,0.9546076358661858
13,0.9936274570577285,0.041377466798568255,0.9928571491995278,141.08472418785095,0.9911764790030086,0.9210297226713096,0.35635425035489865,0.9646810098246487,43.46453928947449,0.9593334162417609
14,0.9948529460850883,0.03640725999652846,0.9922794191276326,141.15340280532837,0.9911764790030086,0.9221489864444721,0.3662867377909252,0.9616963064295485,43.46720862388611,0.9593334162417609
15,0.9958333373069763,0.02902395189876723,0.9953431416960323,141.33549642562866,0.9936274570577285,0.9257555030468847,0.3399615626985562,0.9674169879368237,43.480271100997925,0.9599552294490735
16,0.9952205927932963,0.030957774729947287,0.9950980438905603,141.20396041870117,0.9939951037659365,0.9228951622932471,0.3715792362423128,0.9541101853003358,43.62004470825195,0.959582141524686
17,0.9953431416960323,0.026789180732414347,0.9959383790983873,141.02140092849731,0.9950980438905603,0.9279940305932098,0.3406062179825669,0.9682875264270613,43.59264373779297,0.9640591966173362
18,0.9959558862097123,0.024423152492518592,0.9964285747093313,141.00744581222534,0.9943627504741445,0.9253824151224972,0.34352652573866077,0.9671682626538988,43.542224645614624,0.9682875264270613
19,0.9976715708480162,0.01672712497854852,0.9973039241398082,140.87759137153625,0.9977941197507522,0.9335903494590225,0.3157972152150418,0.9687849769929113,43.56561779975891,0.972391493595324
20,0.9968137285288643,0.018059636619428228,0.9971813752370722,141.10030269622803,0.9976715708480162,0.9313518219126974,0.32181152908907257,0.9691580649172988,43.57888698577881,0.9708991418977739
21,0.9975490219452802,0.015060394235393581,0.9975490219452802,141.06096959114075,0.9985294131671681,0.9301081954980723,0.32784776305025815,0.9705260539733864,43.5689742565155,0.9695311528416863
22,0.9975490219452802,0.01463833354286822,0.9982668082503712,140.97123289108276,0.9977941197507522,0.9298594702151474,0.31345254394647715,0.9715209551050864,43.51330876350403,0.9712722298221614
23,0.9980392175562242,0.013234442407231066,0.9985294131671681,141.03819870948792,0.9981617664589602,0.93247108568586,0.32350869964039863,0.9720184056709364,43.46237659454346,0.9685362517099864
24,0.9968137285288643,0.012203066376969218,0.999632353291792,140.75560760498047,0.9973039241398082,0.9322223604029349,0.3114295683032639,0.9708991418977739,43.47782826423645,0.9727645815197115
25,0.9976715708480162,0.011671860570512602,0.9985294131671681,141.0614857673645,0.9984068642644321,0.9330928988931725,0.31519802250337525,0.9730133068026365,43.52817177772522,0.972391493595324
26,0.9974264730425442,0.011189771706995089,0.9986519620699041,141.05963230133057,0.9985294131671681,0.934212162666335,0.31826011265115006,0.972142768312399,43.42099094390869,0.973386394727024
27,0.9973039241398082,0.012074292011675425,0.9986519620699041,141.26077246665955,0.999142157680848,0.9348339758736476,0.3035257386304614,0.9725158562367865,43.48839044570923,0.9735107573684865
28,0.9974264730425442,0.01028288207581842,0.9988970598753761,141.2071521282196,0.9988970598753761,0.9337147121004851,0.31576960903654433,0.9712722298221614,43.59551429748535,0.9720184056709364
29,0.9968137285288643,0.012249723646057057,0.9986519620699041,141.83247661590576,0.9986519620699041,0.9340878000248726,0.31929380741687774,0.9712722298221614,43.788344860076904,0.9712722298221614
30,0.9980392175562242,0.010334130249890116,0.9987745109726401,142.26965427398682,0.9986344549585792,0.9352070637980351,0.3151069631898041,0.972142768312399,44.010732650756836,0.9710235045392364
31,0.9976715708480162,0.010556108009255053,0.9986519620699041,142.81176376342773,0.9981617664589602,0.9358288770053476,0.31346117334164464,0.9735107573684865,44.148064613342285,0.973386394727024
32,0.9980392175562242,0.00995140801088008,0.999509804389056,142.14534306526184,0.9977941197507522,0.9314761845541599,0.32471935357032705,0.9732620320855615,44.23527550697327,0.9715209551050864
33,0.9982843153616962,0.010443462360640029,0.9987745109726401,142.13011193275452,0.9981617664589602,0.93396343738341,0.3171563528187375,0.973137669444099,44.13954710960388,0.9715209551050864
34,0.9985294131671681,0.008669249370166868,0.9988970598753761,142.17914366722107,0.999019608778112,0.934212162666335,0.3332417662092563,0.9730133068026365,44.21243643760681,0.9722671309538614
35,0.9984068642644321,0.008674857370993671,0.99938725548632,142.33677625656128,0.9987745109726401,0.9337147121004851,0.32818478925137456,0.9704016913319239,44.26064109802246,0.971396592463624
36,0.9979166686534882,0.00886059230320183,0.999632353291792,141.89230132102966,0.999509804389056,0.9366994154955851,0.3145059758294969,0.9747543837831115,44.16370487213135,0.9705260539733864
37,0.9976715708480162,0.008530796386099503,0.999509804389056,142.22506403923035,0.999754902194528,0.9389379430419103,0.306698455646629,0.9756249222733491,44.24928641319275,0.9757492849148116
38,0.9973039241398082,0.009049424914444578,0.9987745109726401,142.07388925552368,0.9988970598753761,0.9394353936077602,0.30533002149095656,0.9748787464245741,44.22521758079529,0.9747543837831115
39,0.9979166686534882,0.008202651846445138,0.999509804389056,142.09059643745422,0.9987745109726401,0.9380674045516727,0.3142338430060104,0.9753761969904241,44.22903800010681,0.973386394727024
40,0.9974264730425442,0.009089177450411679,0.999509804389056,141.75471377372742,0.9988970598753761,0.9378186792687476,0.30450259895900345,0.9755005596318865,44.20569705963135,0.9730133068026365
41,0.9976715708480162,0.00799119720742216,0.999754902194528,141.85594820976257,0.99938725548632,0.9373212287028977,0.31148979291413664,0.9748787464245741,44.21777868270874,0.9727645815197115
42,0.9981617664589602,0.007478735761062982,0.99938725548632,141.85618138313293,0.999019608778112,0.9369481407785102,0.30496282246077144,0.9757492849148116,44.22809410095215,0.9742569332172616
43,0.9980392175562242,0.0075098837161717445,0.999877451097264,141.98419499397278,0.999509804389056,0.9399328441736102,0.299347180790676,0.9774903618952867,44.21505093574524,0.9759980101977366
44,0.9974264730425442,0.00899982884841259,0.999247199472259,141.77647471427917,0.999509804389056,0.9378186792687476,0.30292112358755197,0.973635120009949,44.26891279220581,0.9742569332172616
45,0.9975490219452802,0.007908556877844282,0.999509804389056,142.05735778808594,0.99938725548632,0.9394353936077602,0.304878277083431,0.9758736475562741,44.90644907951355,0.973386394727024
46,0.9982843153616962,0.007485768561737667,0.9988970598753761,142.2517375946045,0.9987570038613152,0.9390623056833727,0.3028358344038808,0.9750031090660366,44.85651516914368,0.9759980101977366
47,0.9977941197507522,0.006869874900182956,0.999877451097264,141.9644160270691,0.999019608778112,0.9403059320979977,0.2999837665894553,0.975127471707499,44.90349841117859,0.9747543837831115
48,0.9974264730425442,0.007543708019297542,0.999632353291792,141.97351169586182,0.999264706583584,0.9400572068150728,0.29865317082225634,0.9755005596318865,44.894890785217285,0.9774903618952867
49,0.9976715708480162,0.008429276213813437,0.999877451097264,141.8263967037201,0.9982843153616962,0.9308543713468475,0.3410845550631683,0.9710235045392364,45.03518009185791,0.9658002735978112
50,0.9973039241398082,0.011617755224613254,0.999509804389056,142.02013397216797,0.9985294131671681,0.9366994154955851,0.3102051524773248,0.9737594826514115,44.9333815574646,0.9752518343489616
51,0.9975490219452802,0.007428584626776522,0.999264706583584,141.8641574382782,0.999264706583584,0.9374455913443601,0.30615927689292566,0.9740082079343365,44.99199867248535,0.9750031090660366
52,0.9976715708480162,0.007394131818728056,0.999754902194528,142.09013152122498,0.99938725548632,0.9363263275711976,0.3099233554065505,0.9762467354806617,44.84873700141907,0.973883845292874
53,0.9977941197507522,0.007964706702777595,0.99938725548632,141.92983150482178,0.998879552764051,0.9368237781370476,0.31277082779736276,0.9750031090660366,44.81110739707947,0.9727645815197115
54,0.9977941197507522,0.007494652149890659,0.999632353291792,142.13939356803894,0.999264706583584,0.9355801517224226,0.3126321685502296,0.973635120009949,44.85170888900757,0.9707747792563114
55,0.9977941197507522,0.007447147719229928,0.999632353291792,141.74446201324463,0.999264706583584,0.9368237781370476,0.3106072691097861,0.9748787464245741,44.12131905555725,0.9735107573684865
56,0.9977941197507522,0.00660610683467787,0.999754902194528,141.6404116153717,0.999142157680848,0.9368237781370476,0.3076672096171201,0.9758736475562741,44.19353222846985,0.9735107573684865
57,0.9977941197507522,0.006493348880801076,0.999754902194528,141.7457766532898,0.999877451097264,0.9396841188906853,0.3042342389901682,0.9763710981221241,44.151655435562134,0.9740082079343365
58,0.9977941197507522,0.007035804618413642,0.999877451097264,141.66010093688965,0.999509804389056,0.9391866683248352,0.3022631733277712,0.9759980101977366,44.12900638580322,0.9747543837831115
59,0.9973039241398082,0.0076604164920247375,0.999019608778112,141.90978479385376,0.999264706583584,0.9393110309662978,0.3026857855258943,0.9757492849148116,44.176016330718994,0.974381295858724
